USER_ID,TimeStamp,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,ObjDeltaX,ObjDeltaY,ObjDeltaZ,ObjDeltaRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjModeState,EditModeState,ModeChanged,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge,Occlusion
b3cef250,1777534108.72,5,56.24,-0.82,-1.66,0.65,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534108.99,5,56.51,-0.34,-1.56,0.72,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534109.24,5,56.76,-0.84,-1.76,0.49,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534109.5,5,57.02,-1.18,-1.79,0.36,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534110.51,5,58.03,-1.18,-1.79,0.36,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,-94,-2,-2,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534111.02,5,58.54,-1.27,-1.77,0.36,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534111.28,5,58.8,-2.99,-0.17,0.36,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534111.81,5,59.33,-2.24,-0.79,0.19,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534112.06,5,59.58,-1.66,-1.23,0.22,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534112.32,5,59.84,-1.33,-1.36,0.22,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534112.57,6,0.09,-2.66,-5.99,2.49,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534113.08,6,0.6,-2.1,-4.03,1.53,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534113.33,6,0.85,-1.44,-1.72,0.39,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534113.83,6,1.35,-1.55,-1.69,0.39,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534114.08,6,1.6,-1.71,-1.63,0.41,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534114.35,6,1.87,-1.61,-1.27,0.23,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534115.1,6,2.62,-1.51,-1.3,0.24,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534115.37,6,2.89,-1.42,-1.32,0.24,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534117.17,6,4.69,-1.69,-1.25,0.18,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534117.42,6,4.94,-1.57,-0.96,0.04,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534118.18,6,5.7,-1.47,-0.98,0.11,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534118.44,6,5.96,-1.4,-1.0,0.14,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534118.7,6,6.22,-1.4,-1.01,0.12,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534118.97,6,6.49,-1.69,-1.64,0.41,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534122.01,6,9.52,-1.69,-1.64,0.41,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534122.27,6,9.78,-1.69,-1.64,0.41,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534122.53,6,10.05,-1.69,-1.64,0.41,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534122.8,6,10.32,-1.69,-1.64,0.41,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534123.05,6,10.57,-1.69,-1.64,0.41,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534124.59,6,12.11,-2.71,-3.86,1.46,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534125.08,6,12.6,-2.84,-3.81,1.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
